data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
6955391,170,COL1388,1388,10-Oct-19,2019,1,Riots,Violent demonstration,Rioters (Colombia),Students (Colombia),5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,South America,Colombia,Cauca,Popayan,,Popayan,2.4825,-76.5741,1,La Patria,National,"On October 10 2019, in Popayan, Cauca, during a demonstration, there was a clash between officers of the Mobile Anti-Disturbance Squadron (ESMAD) and hooded individuals. It is reported that violence occurred after a march of students who are rejecting government policies on higher education. No injuries are reported. [size=no report]",0,1582840318,COL
6935947,170,COL1378,1378,10-Oct-19,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Valle Del Cauca,Cali,,Cali,3.4372,-76.5225,1,Diario La Libertad,National,"As reported on October 10 2019, in the Las Palmas, Cali sector, two bodies were found with signs of torture. It is reported that both bodies, that of a man and a woman, were dismembered. The reasons for the attack, the identification of the victims or that of the perpetrators are not reported.",2,1582839935,COL
6935970,170,COL1387,1387,10-Oct-19,2019,2,Violence against civilians,Attack,ELN: National Liberation Army,,2,Civilians (Colombia),Embera Indigenous Group (Colombia),7,27,South America,Colombia,Risaralda,Pereira,,Pereira,4.8057,-75.7171,3,Diario La Libertad,National,"As reported on October 10 2019, in Alto Andagueda, Choco, bordering with the department of Risaralda, members of the National Liberation Army (ELN) have attacked members of the indigenous Embera Katio communities. It is reported that 220 people from the Embera Katio communities have moved to Pereira fleeing the National Liberation Army.",0,1582839935,COL
6935975,170,COL1382,1382,10-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,Tolima,Ibague,,Ibague,4.4396,-75.1937,1,Diario La Libertad,National,"On October 10 2019, on 42nd street with Avenida Ferrocarril, Ibague, students from Tolima University protested due to corruption in public universities. It is reported that students asked for guarantees to develop protests without restrictions. [size=no report]",0,1582839935,COL
6944424,170,COL1381,1381,10-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,El Universal (Colombia),National,"On October 10 2019, in Cartagena de Indias, students from the University of Cartagena and workers protested to demand that President Ivan Duque allows for public protests and compliance with some agreements signed in 2018. The protest is reported to be part of the national protest that begun in Bogota. [size=no report]",0,1582839962,COL
6933170,170,COL1380,1380,10-Oct-19,2019,1,Violence against civilians,Abduction/forced disappearance,Gulf Clan,,3,Civilians (Colombia),Embera Indigenous Group (Colombia),7,37,South America,Colombia,Choco,El Carmen del Darien,,Carmen Del Darien,7.0364,-76.9522,1,Comision Intereclesial de Justicia y Paz,National,"On 10 October 2019, in Carmen Del Darien (Choco), two Embera indigenous men were abducted by members of the Gaitanist Self-Defence Forces of Colombia (AGC)/Gulf Clan near the Ancadia river. The hostages were tortured and taken the day after to the residence of an indigenous leader. No further information was reported.",0,1582839801,COL
6935991,170,COL1374,1374,10-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,Diario La Libertad,National,"On October 10 2019, in Barranquilla, students from several universities protested to reject corruption within public universities and request more resources from the government for universities. It is reported that the protest is part of a national protest to support public education. [size=no report]",0,1582839935,COL
6941402,170,COL1377,1377,10-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,Valle Del Cauca,Cali,,Cali,3.4372,-76.5225,1,El Pais (Colombia),Subnational,"On October 10 2019, south of Cali, students protested to reject acts of corruption at the Universidad Distrital and the force abuses of the Mobile Anti-Disturbance Squadron (ESMAD). It is reported that the protest took place as part of the national protest that begun in Bogota. [size=no report]",0,1582839953,COL
6969827,170,COL1376,1376,10-Oct-19,2019,1,Riots,Violent demonstration,Rioters (Colombia),Students (Colombia),5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,South America,Colombia,Santander,Bucaramanga,,Bucaramanga,7.1163,-73.1326,1,Vanguardia Liberal,Subnational,"On October 10 2019, at the Industrial University of Santander, Bucaramanga, there was a clash during a student demonstration between hooded individuals and officers of the Mobile Anti-Disturbance Squadron (ESMAD). It is reported that hooded individuals threw objects and bombs at officers. [size=no report]",0,1582840377,COL
6937060,170,COL1385,1385,10-Oct-19,2019,1,Riots,Violent demonstration,Rioters (Colombia),Students (Colombia),5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,South America,Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,El Colombiano,Subnational,"On October 10 2019, in Medellin, students from several public and private universities demonstrated to demand compliance with several agreements with the government regarding higher education. It is reported that during the demonstration, hooded individuals and officers from the Mobile Anti-Disturbance Squadron (ESMAD) clashed and a helicopter flew over the demonstration zone. No injuries are reported. [size=no report]",0,1582839939,COL
6955247,170,COL1386,1386,10-Oct-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),PLC: Colombian Liberal Party; Women (Colombia),7,37,South America,Colombia,Norte De Santander,Pamplona,,Pamplona,7.3729,-72.6477,2,La Opinion (Colombia),National,"On 10 October 2019, near El Alizal, Pamplona, Norte de Santander, armed men shot at the car of a mayorship candidate from the Liberal Party while she was on her way to a rural area. No injuries reported.",0,1582840318,COL
6937080,170,COL1389,1389,10-Oct-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte De Santander,Hacari,,San Calixto,8.4026,-73.2071,1,El Colombiano,National,"On 10 October 2019, in San Calixto, Norte de Santander, a child was reported injured when he activated a landmine set by an unidentified armed group in the community of Juaguales.",0,1582839939,COL
6937107,170,COL1372,1372,9-Oct-19,2019,1,Riots,Mob violence,Rioters (Colombia),,5,Civilians (Colombia),,7,57,South America,Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,El Colombiano,Subnational,"On October 09 2019, in Altavista, Medellin, an explosion was registered in a building causing damage to the windows and the roof. It is reported that the three-story building was only inhabited on the first floor. Unidentified people in the sector entered and left the building. There are no reports of who placed the homemade firecracker or the motives of this explosion. [size=no report]",0,1582839939,COL
6944369,170,COL1371,1371,9-Oct-19,2019,1,Battles,Armed clash,ELN: National Liberation Army,,2,Military Forces of Colombia (2018-),,1,12,South America,Colombia,Norte De Santander,El Tarra,,El Tarra,8.5768,-73.0948,2,El Universal (Colombia),National,"On 9 October 2019, in the village of San Carlos, in El Tarra (Norte De Santander), an attack was perpetrated to Military officials by members of the National Liberation Army (ELN). Officials were carrying out security and defence operations in the Cano Limon-Covenas pipeline when the shoot-out ocurred. One Military official was dead. No other fatalities or injuries were reported.",1,1582839962,COL
6935935,170,COL1373,1373,9-Oct-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Narino,Tumaco,,Tumaco,1.8071,-78.7639,1,Diario La Libertad,National,"On October 09 2019, in Tumaco, Narino, several armed men arrived in a boat and entered several homes to attack civilians. It is reported that seven people were taken to a sports court and five were killed. The reasons for the attack or the identification of the perpetrators are not reported.",5,1582839935,COL
6936008,170,COL1370,1370,9-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,Diario La Libertad,National,"On October 09 2019, on the road to the Ernesto Corissoz airport, in the south of Barranquilla, neighbors protested due to the lack of electricity in the area. It is reported that the inhabitants have been without electricity for three weeks. [size=no report]",0,1582839935,COL
6944009,170,COL1366,1366,8-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Risaralda,Dosquebradas,,Dosquebradas,4.8272,-75.6825,1,El Tiempo (Colombia),National,"On October 08 2019, in Dosquebradas, Risaralda, approximately 500 people protested and threw eggs at the Democratic Center (CD) party headquarters. It is reported that protesters oppose Senator Alvaro Uribe during his hearing at the Supreme Court of Justice. [size=approximately 500]",0,1582839961,COL
6957336,170,COL1369,1369,8-Oct-19,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Santander,Puerto Wilches,,Puerto Wilches,7.3491,-73.8993,1,La Vanguardia,National,"As reported on 8 August 2019, in Puerto Wilches (Santander), a political candidate for the Council of the municipality was stabbed by an unidentifed armed man aboard a motorcycle. Neither the identity of the suspect nor the motives behind the crime were known. The condition of the victim was stable.",0,1582840324,COL
6944111,170,COL1368,1368,8-Oct-19,2019,1,Riots,Violent demonstration,Rioters (Colombia),,5,Civilians (Colombia),CD: Democratic Centre,7,57,South America,Colombia,Risaralda,Pereira,,Pereira,4.8057,-75.7171,1,El Tiempo (Colombia),National,"On October 08 2019, in Pereira, people demonstrated with stones against Senator Alvaro Uribe and his party's headquarters, the Democratic Center (CD), in the midst of his hearing at the Supreme Court of Justice. The Senator is responding to alleged crimes of procedural fraud and bribery. [size=no report]",0,1582839961,COL
6935976,170,COL1367,1367,8-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),CD: Democratic Centre,6,,,0,60,South America,Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,Diario La Libertad,National,"On October 08 2019, in El Poblado neighborhood, Medellin, followers of the Senator, and former president, Alvaro Uribe protested to support the senator in the investigation carried out by the Supreme Court of Justice. The former president responded to alleged crimes of procedural fraud and bribery. [size=no report]",0,1582839935,COL
6944426,170,COL1365,1365,8-Oct-19,2019,2,Violence against civilians,Attack,Gulf Clan,,3,Civilians (Venezuela),,7,37,South America,Colombia,Bolivar,Cordoba,,Cordoba,9.5869,-74.8275,1,El Universal (Colombia),National,"As reported on October 08 2019, in the municipality of Canalete, Cordoba, members of the Clan del Golfo (Gaitanists) attacked and murdered three individuals of Venezuelan nationality. It is reported that one of the victims showed signs of abuse. The reasons for the attack are not reported.",3,1582839962,COL
6969772,170,COL1364,1364,8-Oct-19,2019,1,Riots,Violent demonstration,Rioters (Colombia),Students (Colombia),5,,,0,50,South America,Colombia,Santander,Bucaramanga,,Bucaramanga,7.1163,-73.1326,1,Vanguardia Liberal,Subnational,"On October 08 2019, at the Industrial University of Santander, Bucaramanga, students demonstrated against the law prohibiting demonstrations. It is reported that there were various bomb detonations during the demonstration by unknown armed individuals. No injuries are reported. No reports regarding who detonated the bombs. [size=no report]",0,1582840377,COL
6943989,170,COL1363,1363,8-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),CD: Democratic Centre,6,,,0,60,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota-La Candelaria,4.5931,-74.0712,1,El Tiempo (Colombia),National,"On October 08 2019, in Bogota D.C, people protested in favor and in opposition of Senator Alvaro Uribe during his hearing at the Supreme Court of Justice. The Senator is responding to alleged crimes of procedural fraud and bribery. [size=no report]",0,1582839961,COL
6957332,170,COL1361,1361,7-Oct-19,2019,1,Riots,Violent demonstration,Rioters (Colombia),,5,Police Forces of Colombia (2018-) ESMAD: Mobile Anti-Disturbance Squadron,,1,15,South America,Colombia,Norte De Santander,Pamplona,,Pamplona,7.3729,-72.6477,1,La Vanguardia,National,"On 7 October 2019, in Pamplona (Norte De Santander), 20 hooded demonstrators engaged in violent demonstration at the University of Pamplona. They occupied the site and since that day they were engaging in confrontations against public forces. The Mobile Anti-Disturbance Squadron attempted to clear out the road Pamplona- Bucaramanga close to the neighbourhoods of Las Americas, El Buque and Juan XXIII. The reasons behind the incident were unknown, and there were no arrests reported. No injuries or fatalities were reported. [size=around 20]",0,1582840324,COL
6944357,170,COL1359,1359,7-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Unidentified Communal Group (Colombia),6,,,0,60,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,El Universal (Colombia),National,"On October 07 2019, in front of a Permanent Care Center in La Candelaria, Cartagena de Indias, community leaders protested because the center was closed and the health service has not been restored. It is reported that due to this situation, inhabitants of various sectors have had to go to other health centers farther away. [size=no report]",0,1582839962,COL
6938341,170,COL1360,1360,7-Oct-19,2019,1,Battles,Armed clash,Military Forces of Colombia (2018-),,1,Unidentified Armed Group (Colombia),,3,13,South America,Colombia,Arauca,Arauquita,,La Pesquera,6.9433,-71.2164,1,El Espectador,National,"On 7 October 2019 in La Pesquera (Arauca), an armed clash took place between the Military Forces and members of an unidentified armed group when officials were conducting security actions in the area. 5 suspects, carrying long weapons, attacked officials by surprise. One official was dead and two other injured. No arrests were reported.",1,1582839943,COL
6938359,170,COL1362,1362,7-Oct-19,2019,1,Battles,Armed clash,Military Forces of Colombia (2018-),,1,FARC Dissident - 6th Front: Revolutionary Armed Forces of Colombia Dissident Faction (6th Front),,2,12,South America,Colombia,Cauca,Suarez,,Suarez,2.9597,-76.6934,2,El Espectador,National,"On 7 October 2019, in La Betulia, in Suarez (Cauca), an armed clash took place between the Military Forces and FARC dissidents of the 6th Front. The Officials were carrying out a search operation to capture the chief of the Jaime Martinez unit when the confrontations began. Three suspects died, and it was not reported whether one of them was the operation's target. No arrests were reported.",3,1582839943,COL
6930015,170,COL1354,1354,6-Oct-19,2019,1,Riots,Violent demonstration,Rioters (Colombia),CD: Democratic Centre,5,Rioters (Colombia),Students (Colombia),5,55,South America,Colombia,Valle Del Cauca,Cali,,Cali,3.4372,-76.5225,1,AFP,International,"On 6 October 2019, in Cali (Valle Del Cauca), hundreds of supporters of former President Uribe's (DC) clashed with a group of anti-Uribes students. Uribe's supporters were demonstrating to express their support for the politician ahead a court hearing for corruption and procedural fraud. [size=hundreds]",0,1582839791,COL
6937183,170,COL1357,1357,6-Oct-19,2019,1,Riots,Mob violence,Rioters (Colombia),Prisoners (Colombia),5,Rioters (Colombia),Prisoners (Colombia),5,55,South America,Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,El Colombiano,Subnational,"On 6 October 2019, in Medellin (Antioquia), a riot started between prisoners at the old police station in the neighbourhood of Santander, commune 6. The incident took place after a group of inmates extorted other prisoners, leading to a fight against each-other. Officials prevented the situation from escalating. 15 inmates were injured, mostly stabbed. [size=no report]",0,1582839939,COL
6937187,170,COL1355,1355,6-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,El Colombiano,National,"On 6 October 2019, in Cartagena (Bolivar), demonstrators marched through the streets of the city in protest against former President Uribe's (Democratic Center) court hearing for corruption and procedural fraud. [size=no report]",0,1582839939,COL
6937188,170,COL1356,1356,6-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,El Colombiano,Subnational,"On 6 October 2019, in Medellin (Antioquia), demonstrators marched through the streets of the city in protest against former President Uribe's (Democratic Center) court hearing for corruption and procedural fraud. [size=no report]",0,1582839939,COL
6937050,170,COL1353,1353,6-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,El Colombiano,National,"On 6 October 2019, in Barranquilla (Atlantico), demonstrators marched through the streets of the city in protest against former President Uribe's (Democratic Center) court hearing for corruption and procedural fraud. [size=no report]",0,1582839939,COL
6937068,170,COL1358,1358,6-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Antioquia,Medellin,,Medellin,6.2496,-75.5774,1,El Colombiano,Subnational,"On 6 October 2019, in Medellin (Antioquia), around 200 people engaged in peaceful demonstration in support of animal rights. [size=around 200]",0,1582839939,COL
6969784,170,COL1352,1352,5-Oct-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Labour Group (Colombia),7,37,South America,Colombia,Santander,Floridablanca,,Floridablanca,7.0724,-73.099,1,Vanguardia Liberal,Subnational,"On October 05 2019, in the Viallabel sector, Floridablanca, Santander, a man, owner of a mechanical workshop, was attacked by several armed individuals aboard a motorcycle. The man was killed and the perpetrators fled. Police officers managed to arrest three individuals involved in the murder. The motives of the attack are unknown.",1,1582840377,COL
6925838,170,COL1351,1351,4-Oct-19,2019,1,Violence against civilians,Attack,New Sinaloa Guerrillas,,3,Civilians (Colombia),Indigenous Group (Colombia),7,37,South America,Colombia,Cauca,Toribio,,Toribio,2.9515,-76.2711,1,La Vanguardia; El Universal (Colombia),National,"On October 4, 2019, in the rural area of Toribio, Cauca department, an indigenous artist was killed by unidentified suspects. After the attack, several pamphlets were distributed in the area with intimidating messages, which authorship is vested in Sinaloa Cartel, a Mexican drug-trafficking group that has intensified its presence in cocaine-producing areas in Colombia. No arrests were reported. One fatality recorded.",1,1582839777,COL
6944071,170,COL1350,1350,4-Oct-19,2019,1,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Former FARC: Revolutionary Armed Forces of Colombia,7,37,South America,Colombia,Narino,Santa Barbara,,Iscuande,2.4495,-77.9791,1,El Tiempo (Colombia),National,"On 4 October 2019, in Iscuande (Narino), a former FARC dissident was killed by gunmen aboard a motorcycle. The reasons behind the crime were unknown, and there were no arrests reported.",1,1582839961,COL
6938277,170,COL1347,1347,4-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,1,El Espectador,National,"On October 04 2019, at the Universidad Distrital, Bogota D.C, students protested to reject acts of corruption within the institution. It is reported that the vehicular passage was obstructed. [size=no report]",0,1582839943,COL
6944430,170,COL1348,1348,4-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Health Workers (Colombia),6,,,0,60,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,El Universal (Colombia),National,"On October 04 2019, at the Rafael Calvo Maternity Hospital, Cartagena, health workers protested to demand the payment of their salaries owed to them for four months. [size=no report]",0,1582839962,COL
6938596,170,COL1345,1345,4-Oct-19,2019,1,Explosions/Remote violence,Remote explosive/landmine/IED,Unidentified Armed Group (Colombia),,3,Military Forces of Colombia (2018-),,1,13,South America,Colombia,Norte De Santander,Ocana,,Aguasclaras,8.3238,-73.3584,3,El Espectador,National,"On October 04 2019, in the direction of Aguasclaras airport, Ocana municipality, North of Santander, a caravan of military vehicles was attacked with a remote explosive. It is reported that an armed group activated the explosive. No injuries or deaths are reported. The identity of the armed group is unknown.",0,1582839944,COL
6938601,170,COL1346,1346,4-Oct-19,2019,1,Battles,Armed clash,ELN: National Liberation Army,,2,Unidentified Armed Group (Colombia),,3,23,South America,Colombia,Choco,Alto Baudo,,Alto Baudo,5.516,-76.9744,2,El Espectador,National,"On 4 Octobre 2019, in Alto Baudo area, Choco, there were reports of clashes between the ELN and armed groups. One person was reported killed by ELN members. Around 159 persons (47 families) from the Afro-Colombian communities of the rural areas of Amparrado and Cocalito in Alto Baudo were displaced and moved to Pie de Pato area.",1,1582839944,COL
6967788,170,COL1349,1349,4-Oct-19,2019,2,Strategic developments,Other,Police Forces of Colombia (2018-),,1,,,0,10,South America,Colombia,Narino,Ipiales,,Ipiales,0.8277,-77.6464,1,RCN Radio,National,"On October 04 2019, at the Rumichaca International Bridge, Ipiales, Narino, police officers closed the border with Ecuador. The reason for the closure of the border is due to the protests that have been generated in Ecuador against the economic measures of President Lenin Moreno. It is reported that the closure has been intermittent.",0,1582840371,COL
6944019,170,COL1343,1343,3-Oct-19,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Indigenous Group (Colombia),7,37,South America,Colombia,Cauca,Corinto,,Corinto,3.1738,-76.2613,1,El Tiempo (Colombia),National,"On October 03 2019, in the village of Huasano, Corinto municipality, the bodies of two indigenous men were found. The two indigenous men were killed and their bodies presented signs of torture. It is reported that in recent weeks, several indigenous people have been killed in two regions of El Cauca.",2,1582839961,COL
6938648,170,COL1342,1342,3-Oct-19,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Students (Colombia),7,37,South America,Colombia,Valle Del Cauca,Cali,,Cali,3.4372,-76.5225,1,El Espectador,National,"On October 02 2019, in the Miraflores neighborhood, Cali, a university student was kidnapped by two armed men. It is reported that the student was in a car in the company of three friends. On October 04, the student's body was found with burns and gunshot wounds. The reasons for the attack are unknown.",1,1582839944,COL
6937180,170,COL1340,1340,3-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Students (Colombia),6,,,0,60,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,El Colombiano,National,"On October 03 2019, on the campus of the University of Antioquia, Barranquilla, students from several universities entered to protest. It is reported that several activities were canceled and university staff was evacuated. The reason for the protest was not reported. [size=no report]",0,1582839939,COL
6938799,170,COL1344,1344,3-Oct-19,2019,1,Strategic developments,Looting/property destruction,Police Forces of Colombia (2018-),,1,Unidentified Armed Group (Colombia),,3,13,South America,Colombia,Cordoba,Planeta Rica,,Planeta Rica,8.4082,-75.5832,2,El Heraldo (Colombia),National,"On October 03 2019, in the municipality Planeta Rica, Cordoba, 225 kilos of amphora, a high-powered explosive, were seized inside a bus. It is reported that legally, this explosive is used in mining works. It is illegally used to attack civilians and security forces. The destination of this explosive was San Juan de Uraba, Antioquia. One person was arrested.",0,1582839944,COL
6943999,170,COL1341,1341,3-Oct-19,2019,1,Protests,Protest with intervention,Protesters (Colombia),Students (Colombia),6,Police Forces of Colombia (2018-),,1,16,South America,Colombia,"Bogota, D.C.","Bogota, D.C.",,Bogota,4.6502,-74.1074,1,El Tiempo (Colombia),National,"On October 03 2019, at the District University, Macarena headquarters, in Bogota D.C, police officers fought against a student protest. It is reported that police officers fired tear gas. Two students from a nearby school are reported to have fainted due to the effects of tear gas. The students were demanding promptness in the investigations of corruption in the institution. [size=no report]",0,1582839961,COL
6941194,170,COL1337,1337,2-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Tolima,Ibague,,Ibague,4.4396,-75.1937,1,El Nuevo Dia (Colombia),National,"On October 02 2019, on Avenida Ambala, Ibague, Tolima, dozens of citizens protested to reject the construction of a bike track of 3.6 km long. Protesters reported that this construction was not consulted with citizens. [size=dozens]",0,1582839952,COL
6937181,170,COL1333,1333,2-Oct-19,2019,2,Battles,Armed clash,FARC Dissident - 18th Front: Revolutionary Armed Forces of Colombia Dissident Faction (18th Front),,2,Police Forces of Colombia (2018-),,1,12,South America,Colombia,Antioquia,Briceno,,Briceno,7.1149,-75.5481,1,El Colombiano,Subnational,"As reported on 2 October 2019, in Briceno (Antioquia), an armed clash took place between the Colombian Army troops and FARC dissidents of the 18th Front. Dissidents were holding a meeting in the community of El Palmichal when officials arrived and started the shoot-out. Two of the five FARC members in the reunion were minors, who were taken by the authorities. Two dissidents were dead, and a civilian was injured.",2,1582839939,COL
6935950,170,COL1332,1332,2-Oct-19,2019,2,Protests,Peaceful protest,Protesters (Colombia),,6,,,0,60,South America,Colombia,Atlantico,Barranquilla,,Barranquilla,10.9799,-74.8013,1,Diario La Libertad,National,"As reported on 2 October 2019, in Barranquilla (Atlantico), residents of the neighbourhoods of Ciudadela 20 de Julio, Galan and Boston, engaged in demonstrations in different parts of the city to protest against the absence of electrity in the said areas. During the protests, roads were blocked and led to traffic congestions. [size=no report]",0,1582839935,COL
6935951,170,COL1334,1334,2-Oct-19,2019,2,Violence against civilians,Attack,Wayuu Indigenous Militia (Colombia),,4,Civilians (Colombia),Wayuu Indigenous Group (Colombia),7,47,South America,Colombia,La Guajira,Maicao,,Carraipia,11.257,-72.3658,1,Diario La Libertad,National,"As reported on 2 October 2019, in Carraipia (La Guajira), an Wayuu man was shot to death by unidentified suspects, who were also Wayuu. The reasons behind the crime were unknown, and no arrests were reported.",1,1582839935,COL
6935955,170,COL1336,1336,2-Oct-19,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),,7,37,South America,Colombia,Norte De Santander,Cucuta,,Cucuta,7.8939,-72.5078,1,Diario La Libertad,National,"As reported on 2 October 2019, in the rural area of Cucuta (Norte De Santander), two corpses were found with shots and signs of violence, inside black plastic bags, near the Venezuelan border. Neither the identity of the perpetrators nor the reasons behind the crime were known. The area is known for the disputes over the domain of smuggling routes and extortions with irregular crossings.",2,1582839935,COL
6944437,170,COL1335,1335,2-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Health Workers (Colombia),6,,,0,60,South America,Colombia,Bolivar,Cartagena,,Cartagena,10.3917,-75.4824,1,El Universal (Colombia),National,"On October 02 2019, in the Rafael Calvo Maternity Hospital, Cartagena, health workers protested to demand the payment of their salaries and better working conditions. It has been reported that they have not been given uniforms for three years and have not been paid salaries for four months. [size=no report]",0,1582839962,COL
6955217,170,COL1339,1339,2-Oct-19,2019,1,Battles,Armed clash,Unidentified Armed Group (Colombia),,3,Police Forces of Colombia (2018-),Military Forces of Colombia (2018-),1,13,South America,Colombia,Norte De Santander,Teorama,,Teorama,8.4364,-73.2874,1,La Opinion (Colombia),National,"On 2 October 2019, in Teorama (Norte De Santander), a shoot-out took place between the Police Forces and an armed group when the latter perpetrated an attack against a police station in the city. The National Police, together with the Military Forces, started a counter operation to stop the shoot-out and to chase the suspects by land and air. One official was injured and taken to the hospital by helicopter. No arrests were reported.",0,1582840318,COL
6938588,170,COL1338,1338,2-Oct-19,2019,1,Battles,Armed clash,ELN: National Liberation Army,,2,Police Forces of Colombia (2018-),,1,12,South America,Colombia,Norte De Santander,Teorama,,Teorama,8.4364,-73.2874,1,El Espectador,National,"On 2 October 2019, in Teorama (Norte de Santander), a shoot-out took place between Police officials and National Liberation Army (ELN) members after the latter attacked a Police station in the municipality. An official was severely injured, and there were no arrests reported.",0,1582839944,COL
6944335,170,COL1328,1328,1-Oct-19,2019,1,Protests,Peaceful protest,Protesters (Colombia),Indigenous Group (Colombia),6,,,0,60,South America,Colombia,Sucre,Covenas,,Covenas,9.4025,-75.6813,2,El Universal (Colombia),National,"On 1 October 2019, on the road between Covenas and Tolu, indigenous citizens engaged in protest against the establishment of a tolling area on the said road. [size=no report]",0,1582839962,COL
6955177,170,COL1330,1330,1-Oct-19,2019,1,Riots,Mob violence,Rioters (Colombia),Labour Group (Colombia),5,Police Forces of Colombia (2018-),,1,15,South America,Colombia,Norte De Santander,Cucuta,,Cucuta,7.8939,-72.5078,1,La Opinion (Colombia),National,"On October 01 2019, in La Parada, Cucuta, truck drivers and the police clashed after an incident (not specified) involving a man trading goods at the border. A car was burned and police officers fired tear gas. A pregnant woman had to be helped. [size=no report]",0,1582840318,COL
6944438,170,COL1331,1331,1-Oct-19,2019,2,Violence against civilians,Attack,Unidentified Armed Group (Colombia),,3,Civilians (Colombia),Indigenous Group (Colombia); Unidentified Communal Group (Colombia),7,37,South America,Colombia,Cauca,Paez,,Talaga,2.7072,-76.0202,1,El Universal (Colombia),National,"On 1 October 2019, in Talaga (Cauca), a corpse of an indigenous community leader was found. According to officials, he was shot to death by unidentified perpetrators. No arrests were reported.",1,1582839962,COL
